Price,Date_Place,Brand,Year,New_Car,Engine,Km,Transmission,Gas
€13.900,Lefkosia,Volkswagen,2015,Golf ,"1,4L",86000,Automatic,Petrol
€90.000,Paphos,Mercedes-Benz,2014,G-Class ,"3,5L",73000,Automatic,Diesel
€190.000,Lefkosia,Porsche,2022,911 ,"3,0L",2253,Automatic,Petrol
€19.500,Limassol,BMW,2014,Z4 ,"2,0L",91400,Manual,Petrol
€24.500,Larnaca,Audi,2016,A5 ,"1,8L",133000,Automatic,Petrol
€113.000,Lefkosia,Land,2023,Rover Discovery ,"3,0L",180,Automatic,Diesel
€2.300,Paphos,Mercedes-Benz,2003,C-Class ,"1,8L",177859,Automatic,Petrol
€28.000,Limassol,BMW,2015,4-Series ,"2,0L",50000,Automatic,Diesel
€2.000,Larnaca,Mitsubishi,2003,Carisma ,"1,6L",224700,Manual,Petrol
€130.000,Lefkosia,Land,2021,Rover Range Rover Sport ,"5,0L",28968,Automatic,Petrol
€21.500,Paphos,Mazda,2018,CX-3 ,"1,8L",30000,Automatic,Diesel
€20.000,Limassol,BMW,2014,4-Series ,"2,0L",122000,Automatic,Diesel
€37.000,Lefkosia,Honda,2019,Odyssey ,"2,0L",40000,Automatic,Hybrid
€800,Lefkosia,BMW,1994,3-Series ,"2,0L",190000,Manual,Petrol
€135.000,Lefkosia,BMW,2022,X7 ,"3,0L",3218,Automatic,Hybrid
€11.900,Larnaca,Daihatsu,2020,Boon ,"1,1L",12800,Automatic,Petrol
€4.000,Lefkosia,Toyota,2004,Vitz ,"1,5L",171700,Manual,Petrol
€80.000,Limassol,BMW,2019,7-Series ,"3,0L",43000,Automatic,Diesel
€15.200,Limassol,Mazda,2019,Demio ,"1,5L",4000,Automatic,Petrol
€29.000,Limassol,Land,2017,Rover Discovery ,"2,0L",119000,Automatic,Diesel
€8.200,Limassol,Fiat,2014,500 ,"1,4L",112000,Automatic,Petrol
€12.800,Larnaca,Mercedes-Benz,1972,E-Class ,"2,8L",90000,Manual,Petrol
€1.200,Paphos,Suzuki,2005,Grand Vitara ,"1,6L",280000,Manual,Petrol
€21.500,Lefkosia,Mercedes-Benz,2015,C-Class ,"2,2L",146000,Automatic,Diesel
€13.500,Lefkosia,Mazda,2018,Demio ,"1,3L",76000,Automatic,Petrol
€15.500,Limassol,Toyota,2005,Hilux ,"2,5L",300000,Manual,Diesel
€12.500,Lefkosia,Renault,2017,Clio ,"1,5L",85000,Automatic,Diesel
€16.500,Lefkosia,Mazda,2016,Axela ,"2,2L",85000,Automatic,Diesel
€21.000,Lefkosia,Land,2012,Rover Range Rover Evoque ,"2,2L",170000,Automatic,Diesel
€23.900,Lefkosia,Nissan,2019,X-Trail ,"2,0L",32000,Automatic,Petrol
€3.000,Limassol,Volkswagen,2004,Beetle ,"1,6L",195000,Manual,Petrol
€10.300,Larnaca,Mitsubishi,1993,Pajero ,"3,5L",260000,Manual,Petrol
€8.000,Lefkosia,Nissan,2012,Qashqai ,"1,5L",205000,Manual,Diesel
€15.500,Lefkosia,Rolls,1983,Royce Silver ,"6,6L",61000,Automatic,Petrol
€7.900,Limassol,Toyota,2012,Yaris ,"1,4L",240000,Manual,Diesel
€8.900,Lefkosia,Jaguar,2000,XJ ,"3,2L",156106,Automatic,Petrol
€5.300,Limassol,BMW,2006,X3 ,"2,0L",220000,Manual,Diesel
€46.900,Limassol,BMW,2016,X6 ,"3,0L",85000,Automatic,Diesel
€5.600,Limassol,Nissan,2011,Note ,"1,4L",99000,Manual,Petrol
€42.000,Limassol,BMW,2019,X3 ,"2,0L",29500,Automatic,Diesel
€71.500,Limassol,BMW,2020,8-Series ,"3,0L",38000,Automatic,Petrol
€88.000,Limassol,Maserati,2022,Levante ,"2,0L",11000,Automatic,Hybrid
€14.700,Lefkosia,Mercedes-Benz,2011,E-Class ,"2,5L",92000,Automatic,Diesel
€10.800,Lefkosia,Volkswagen,2018,Polo ,"1,0L",111775,Manual,Petrol
€6.200,Famagusta,Toyota,2005,Ist ,"1,3L",240000,Automatic,Petrol
€37.900,Lefkosia,Porsche,2015,Macan ,"3,0L",170000,Automatic,Diesel
€12.500,Lefkosia,"Opel,",2014,Vauxhall Insignia ,"2,0L",93000,Automatic,Diesel
€8.900,Lefkosia,BMW,2011,1-Series ,"1,6L",123000,Automatic,Petrol
€22.500,Lefkosia,Mazda,2018,CX-5 ,"2,2L",66000,Automatic,Diesel
€26.000,Lefkosia,Mitsubishi,2019,L200 ,"2,4L",120000,Automatic,Diesel
€13.800,Limassol,Renault,2017,Captur ,"1,5L",55000,Manual,Diesel
€5.900           ,Lefkosia,Mercedes-Benz,2004,SLK-Class ,"1,8L",170000,Automatic,Petrol
€2.100,Paphos,Mercedes-Benz,2003,C-Class ,"1,8L",220000,Automatic,Petrol
€17.900,Lefkosia,Toyota,2019,Aqua ,"1,5L",22000,Automatic,Hybrid
€12.900,Lefkosia,Mazda,2018,Demio ,"1,3L",39600,Automatic,Petrol
€1.700,Lefkosia,Land,2003,Rover Freelander ,"1,8L",343595,Manual,Petrol
€2.500,Paphos,Mercedes-Benz,2004,CLK-Class ,"1,8L",140000,Automatic,Petrol
€6.500,Lefkosia,Smart,2014,Fortwo ,"1,0L",165000,Automatic,Petrol
€9.800,Lefkosia,Audi,2011,A1 ,"1,6L",158000,Manual,Petrol
€15.950,Limassol,Mazda,2018,Demio ,"1,5L",68720,Automatic,Petrol
€16.500,Lefkosia,Audi,2016,A3 ,"1,6L",84689,Automatic,Diesel
€7.400,Lefkosia,"Opel,",2016,Vauxhall Corsa ,"1,2L",93316,Manual,Petrol
€24.700,Limassol,Land,2016,Rover Discovery Sport ,"2,0L",135000,Automatic,Diesel
€71.500,Lefkosia,BMW,2019,X5 ,"3,0L",34500,Automatic,Diesel
€4.500           ,Paphos,Mazda,1993,6 ,"2,5L",197533,Manual,Petrol
€4.000,Limassol,"Opel,",2008,Vauxhall Astra ,"1,6L",190000,Manual,Petrol
€18.900,Limassol,BMW,1990,3-Series ,"2,5L",68000,Manual,Petrol
€14.500,Limassol,BMW,2008,X5 ,"3,0L",240000,Automatic,Diesel
€15.300,Limassol,Nissan,2016,Juke ,"1,5L",83000,Automatic,Petrol
€8.400,Larnaca,Toyota,2009,IQ ,"1,0L",162000,Automatic,Petrol
€3.800,Larnaca,BMW,2005,5-Series ,"2,2L",230000,Automatic,Petrol
€9.800,Limassol,Fiat,2014,500L ,"1,3L",105000,Automatic,Diesel
€36.000,Larnaca,Mercedes-Benz,2017,GLC-Class ,"2,1L",130000,Automatic,Diesel
€28.000,Limassol,Cars,1980,Classic ,"2,8L",143000,Automatic,Petrol
€5.400,Larnaca,Mazda,2010,2 ,"1,3L",70100,Manual,Petrol
€4.600,Lefkosia,BMW,2009,3-Series ,"1,8L",450000,Manual,Diesel
€1.000,Lefkosia,Renault,2004,Megane ,"1,4L",175350,Manual,Petrol
€19.500,Paphos,Jeep,2015,Cherokee ,"2,0L",110000,Automatic,Diesel
€13.500,Lefkosia,Mazda,2014,CX-5 ,"2,2L",170000,Automatic,Diesel
€4.000,Lefkosia,Peugeot,2005,407 ,"1,6L",400000,Manual,Diesel
€5.300,Lefkosia,Volkswagen,2007,Golf ,"1,4L",260000,Manual,Petrol
€82.000,Lefkosia,BMW,2020,X6 ,"3,0L",68000,Automatic,Petrol
€37.999,Limassol,Maserati,2017,Ghibli ,"3,0L",93000,Automatic,Diesel
€35.900,Limassol,Mini,2018,Cooper ,"2,0L",32800,Automatic,Petrol
€23.800,Lefkosia,Land,2014,Rover Range Rover Evoque ,"2,2L",110000,Automatic,Diesel
€48.500,Paphos,Audi,2017,Q7 ,"3,0L",71000,Automatic,Diesel
€8.800,Lefkosia,Porsche,2004,Cayenne ,"3,2L",235000,Automatic,Petrol
€45.000,Lefkosia,BMW,2019,X2 ,"2,0L",45800,Automatic,Petrol
€2.900,Lefkosia,Toyota,2004,Corolla ,"1,6L",332000,Automatic,Petrol
€12.500,Lefkosia,Nissan,2013,NV200 ,"1,6L",92275,Automatic,Petrol
€4.700,Lefkosia,Peugeot,2006,107 ,"1,0L",82600,Manual,Petrol
€17.500,Larnaca,Ford,2015,Focus ,"2,0L",114000,Manual,Diesel
€25.700,Lefkosia,Cars,1980,Classic ,"5,0L",135889,Automatic,Petrol
€8.200,Paphos,Mitsubishi,2004,L200 ,"2,5L",180000,Manual,Diesel
€49.000,Paphos,Mercedes-Benz,2019,E-Class ,"2,0L",59000,Automatic,Diesel
€11.900,Paphos,Mercedes-Benz,2012,E-Class ,"2,2L",280000,Automatic,Diesel
€21.000,Paphos,Audi,2007,S3 ,"2,0L",145000,Automatic,Petrol
€19.400,Lefkosia,Mazda,2017,CX-3 ,"1,5L",44000,Automatic,Diesel
€21.500                    ,Lefkosia,BMW,2013,6-Series ,"3,0L",108000,Automatic,Diesel
€140.500,Limassol,BMW,2022,M4 ,"3,0L",16,Automatic,Petrol
€30.000,Lefkosia,Porsche,2011,Cayenne ,"3,0L",180000,Automatic,Hybrid
€64.000,Limassol,Porsche,2018,Macan ,"3,0L",38500,Automatic,Diesel
€3.000,Lefkosia,Alfa,1969,Romeo GT ,"2,0L",5,Manual,Petrol
€5.900,Larnaca,Mazda,2007,Demio ,"1,3L",220000,Automatic,Petrol
€11.000,Larnaca,KIA,2017,Rio ,"1,4L",135000,Manual,Diesel
€7.000,Limassol,Toyota,2012,IQ ,"1,0L",85550,Manual,Petrol
€8.500,Limassol,Volkswagen,2009,Golf ,"1,6L",100000,Manual,Diesel
€33.500,Lefkosia,BMW,2017,4-Series ,"3,0L",76300,Automatic,Diesel
€6.800,Limassol,Nissan,2011,Tiida ,"1,5L",133000,Automatic,Petrol
€6.200,Lefkosia,Toyota,2009,Corolla ,"1,6L",119000,Manual,Petrol
€3.500,Lefkosia,Ford,2008,Focus CC ,"1,6L",138000,Manual,Petrol
€36.900,Larnaca,BMW,2016,6-Series ,"3,0L",171000,Automatic,Diesel
€13.000,Lefkosia,Alfa,2011,Romeo Giulietta ,"1,7L",123500,Manual,Petrol
€29.900,Larnaca,Honda,2022,Vezel ,"1,5L",70,Automatic,Petrol
€4.000,Limassol,Mercedes-Benz,2004,E-Class ,"1,8L",188000,Automatic,Petrol
€3.000,Famagusta,Cars,1981,Classic ,"2,0L",170000,Manual,Diesel
€33.500,Limassol,BMW,2014,X6 ,"3,0L",170000,Automatic,Diesel
€7.200,Paphos,Mitsubishi,2013,Mirage ,"1,0L",101000,Automatic,Petrol
€4.500,Larnaca,Toyota,2006,Allex ,"1,5L",176000,Automatic,Petrol
€4.700,Paphos,Smart,2008,Fortwo ,"1,0L",132000,Automatic,Petrol
€31.000,Lefkosia,Toyota,2019,RAV4 ,"2,5L",140000,Automatic,Hybrid
€4.500,Lefkosia,Volkswagen,2005,Golf ,"1,6L",222000,Automatic,Petrol
€13.600,Lefkosia,Mazda,2018,Demio ,"1,3L",34600,Automatic,Petrol
€17.500,Famagusta,Mitsubishi,2014,L200 ,"2,5L",59000,Manual,Diesel
€16.500,Larnaca,Mazda,2018,Demio ,"1,5L",13000,Automatic,Petrol
€20.000,Limassol,Mini,2016,Cooper ,"2,0L",60000,Manual,Petrol
€16.500,Paphos,Isuzu,2011,D-MAX ,"2,5L",146427,Manual,Diesel
€1.800,Paphos,Mercedes-Benz,2002,C-Class ,"2,0L",258357,Automatic,Petrol
€10.000,Limassol,Mercedes-Benz,2007,SLK-Class ,"3,0L",100000,Automatic,Diesel
€4.300,Larnaca,BMW,2005,5-Series ,"2,2L",127000,Automatic,Petrol
€18.750,Limassol,Volkswagen,2018,Golf ,"1,4L",65000,Automatic,Petrol
€30.000,Limassol,Mercedes-Benz,2017,E-Class ,"2,2L",115000,Automatic,Diesel
€1.950,Lefkosia,Cars,2005,Rover ,"2,3L",115000,Automatic,Petrol
€4.500,Lefkosia,Honda,2004,Civic ,"1,6L",128000,Automatic,None
€14.300,Famagusta,Fiat,2014,Abarth 595 ,"1,4L",69999,Automatic,Petrol
€22.950,Limassol,Mazda,2020,CX-3 ,"2,0L",19028,Automatic,Petrol
€9.500,Famagusta,Peugeot,2016,308 ,"1,5L",123000,Manual,Diesel
€11.800,Limassol,Nissan,2018,Note ,"1,2L",59718,Automatic,Petrol
€4.000,Paphos,Honda,2008,HR-V ,"1,6L",268770,Automatic,Petrol
€11.850,Paphos,Toyota,2018,Vitz ,"1,0L",52000,Automatic,Petrol
€66.000,Limassol,BMW,2019,X5 ,"3,0L",64000,Automatic,Diesel
€20.500,Lefkosia,Nissan,2019,Juke ,"1,6L",48000,Automatic,Petrol
€14.600,Lefkosia,Toyota,2018,Vitz ,"1,5L",97000,Automatic,Hybrid
€1.900,Larnaca,Volvo,2006,S40 ,"1,6L",318120,Manual,Petrol
€5.300,Larnaca,Nissan,2011,Note ,"1,4L",146000,Manual,Petrol
€1.200,Famagusta,Toyota,1996,RAV4 ,"2,0L",272000,Manual,Petrol
€1.000,Lefkosia,Mazda,1995,323 ,"1,6L",250000,Manual,Petrol
€9.500,Limassol,Mercedes-Benz,1988,190 ,"2,0L",242000,Manual,Petrol
€26.900,Larnaca,BMW,2018,3-Series ,"2,0L",95000,Automatic,Diesel
€36.000,Paphos,Jaguar,2017,F-Pace ,"2,0L",67000,Automatic,Diesel
€4.200,Lefkosia,Fiat,2008,500 ,"1,3L",142000,Manual,Petrol
€16.900,Paphos,Mercedes-Benz,2013,E-Class ,"2,2L",178000,Automatic,Hybrid
€16.700,Larnaca,Toyota,2020,Yaris ,"1,0L",44000,Automatic,Petrol
€4.000,Lefkosia,Toyota,2006,Vitz ,"1,0L",190000,Automatic,Petrol
€7.900,Lefkosia,Nissan,2011,NV200 ,"1,5L",365420,Manual,Diesel
€23.500,Lefkosia,Ford,2017,Kuga ,"2,0L",144000,Automatic,Diesel
€4.250,Lefkosia,Suzuki,2004,Vitara ,"1,6L",202000,Manual,Petrol
€22.000,Lefkosia,Mercedes-Benz,2014,E-Class ,"2,2L",160000,Automatic,Diesel
€14.500,Famagusta,Mercedes-Benz,2012,E-Class ,"2,2L",147500,Automatic,Diesel
€16.250,Limassol,Honda,2019,Fit ,"1,5L",29000,Automatic,Hybrid
€19.500,Larnaca,Audi,2016,Q3 ,"1,4L",133000,Automatic,Petrol
€9.900           ,Limassol,Ford,2017,Focus ,"1,0L",47000,Manual,Petrol
€35.000,Limassol,Porsche,2012,Cayenne ,"3,0L",90000,Automatic,Petrol
€11.995,Lefkosia,KIA,2017,Rio ,"1,4L",131000,Manual,Diesel
€8.800,Lefkosia,Fiat,2018,Tipo ,"1,4L",92510,Manual,Petrol
€2.600,Lefkosia,"Opel,",2008,Vauxhall Vectra ,"1,6L",244000,Manual,Petrol
€3.950,Paphos,Volkswagen,2004,Golf ,"1,6L",280100,Manual,Petrol
€15.200,Lefkosia,Mazda,2019,Demio ,"1,5L",87333,Automatic,Petrol
€29.900,Lefkosia,BMW,2015,X5 ,"2,0L",137000,Automatic,Diesel
€30.000,Limassol,Mercedes-Benz,2016,C-Class ,"2,1L",85000,Automatic,Diesel
€3.500,Paphos,Jaguar,2003,X-Type ,"2,1L",123040,Automatic,Petrol
€10.900,Limassol,Nissan,2007,Navara ,"2,5L",204000,Manual,Diesel
€7.700,Paphos,Mercedes-Benz,2010,E-Class ,"2,2L",188000,Manual,Diesel
€9.500,Lefkosia,Audi,2007,TT ,"2,0L",251000,Automatic,Petrol
€31.800,Lefkosia,Mercedes-Benz,2018,GLA-Class ,"2,2L",30400,Automatic,Diesel
€16.000,Lefkosia,Audi,2012,A5 ,"3,0L",170000,Automatic,Diesel
€23.000,Limassol,Mazda,2020,CX-3 ,"1,5L",14662,Automatic,Petrol
€21.000,Lefkosia,BMW,2018,1-Series ,"1,5L",82000,Automatic,Petrol
€21.900,Larnaca,Land,2010,Rover Range Rover Sport ,"3,0L",251000,Automatic,Diesel
€33.000,Limassol,Mercedes-Benz,2013,M-Class ,"2,5L",84000,Automatic,Diesel
€24.990,Lefkosia,BMW,2018,5-Series ,"2,0L",139000,Automatic,Diesel
€4.200,Larnaca,Jaguar,2006,X-Type ,"2,0L",158900,Manual,Diesel
€6.500,Limassol,Toyota,2007,Auris ,"2,2L",145000,Manual,Diesel
€2.900,Paphos,Mitsubishi,2005,Lancer ,"1,5L",136000,Manual,Petrol
€19.500,Paphos,Mercedes-Benz,2017,A-Class ,"1,6L",120000,Automatic,Diesel
€40.800,Lefkosia,Porsche,2015,Macan ,"3,0L",107000,Automatic,Diesel
€28.800,Lefkosia,Maserati,2014,Ghibli ,"3,0L",105000,Automatic,Diesel
€26.000,Paphos,Mazda,2018,CX-5 ,"2,2L",77000,Automatic,Diesel
€18.500,Paphos,Nissan,2016,X-Trail ,"1,6L",150000,Automatic,Diesel
€37.500,Lefkosia,Volvo,2016,XC90 ,"2,0L",190000,Automatic,Diesel
€27.900,Lefkosia,Land,2015,Rover Range Rover Evoque ,"2,2L",115000,Automatic,Diesel
€21.500,Lefkosia,Toyota,2018,Corolla ,"1,8L",19970,Automatic,Hybrid
€26.500,Lefkosia,BMW,2013,6-Series ,"3,0L",154000,Automatic,Diesel
€10.500,Lefkosia,Mercedes-Benz,2011,E-Class ,"2,2L",176000,Automatic,Diesel
€3.500,Lefkosia,Mitsubishi,1995,Pajero ,"2,5L",405700,Manual,Diesel
€6.000,Lefkosia,BMW,1988,3-Series ,"1,8L",189000,Manual,Petrol
€9.800,Lefkosia,Dacia,2017,Stepway ,"1,5L",31000,Manual,Diesel
€22.900,Lefkosia,Toyota,2018,Corolla ,"1,8L",59000,Automatic,Hybrid
€5.800,Lefkosia,Mercedes-Benz,2004,E-Class ,"2,1L",212000,Automatic,Diesel
€31.500,Lefkosia,Mercedes-Benz,2017,E-Class ,"2,1L",140000,Automatic,Diesel
€39.000,Larnaca,Mercedes-Benz,2015,S-Class ,"3,0L",95000,Automatic,Diesel
€72.000,Limassol,BMW,2020,7-Series ,"3,0L",45000,Automatic,Diesel
€6.499,Paphos,Mazda,2003,RX8 ,"1,3L",107000,Automatic,Petrol
€6.200,Lefkosia,BMW,2005,3-Series ,"2,0L",200000,Manual,Diesel
€3.500,Lefkosia,Hyundai,2001,Santa Fe ,"2,7L",220000,Automatic,Petrol
€10.000,Lefkosia,Mercedes-Benz,2009,C-Class ,"1,6L",164000,Automatic,Petrol
€12.500,Limassol,Mazda,2013,CX-5 ,"2,2L",144000,Manual,Diesel
€15.900,Lefkosia,Mercedes-Benz,2012,C-Class ,"2,2L",186000,Manual,Diesel
€6.200,Lefkosia,Toyota,2008,Yaris ,"1,4L",184100,Manual,Diesel
€3.000,Larnaca,Ford,2007,Fiesta ,"1,2L",265000,Manual,Petrol
€12.900,Famagusta,Isuzu,2011,Rodeo ,"2,5L",180000,Manual,Diesel
€6.900,Larnaca,Skoda,2013,Octavia ,"1,6L",309000,Automatic,Diesel
€84.000,Limassol,BMW,2018,M5 ,"4,4L",11000,Automatic,Petrol
€14.000,Limassol,Toyota,2018,Vitz ,"1,3L",20000,Automatic,Petrol
€9.500,Lefkosia,Mazda,1992,MX5 ,"1,6L",244000,Manual,Petrol
€34.500,Paphos,Land,2019,Rover Range Rover Evoque ,"2,0L",76000,Automatic,Diesel
€10.800,Paphos,Volvo,2007,XC90 ,"2,4L",287000,Automatic,Diesel
€60.000,Lefkosia,BMW,2016,7-Series ,"4,4L",90000,Automatic,Petrol
€11.300                                               ,Larnaca,Nissan,2018,Note ,"1,2L",58300,Automatic,Petrol
€25.300,Lefkosia,Nissan,2020,X-Trail ,"2,0L",17400,Automatic,Petrol
€2.800,Lefkosia,Nissan,2007,Micra ,"1,3L",150599,Manual,Petrol
€1.800,Famagusta,Toyota,1998,Starlet ,"1,3L",156000,Automatic,Petrol
€6.500,Larnaca,Saab,2006,9-3 ,"2,0L",159000,Manual,Petrol
€5.800,Lefkosia,Peugeot,2010,3008 ,"1,6L",277000,Automatic,Diesel
€6.700,Paphos,Volkswagen,2009,Golf ,"1,4L",77000,Manual,Petrol
€1.100,Larnaca,Ford,1994,Fiesta ,"1,8L",128000,Manual,Diesel
€8.000,Lefkosia,Mitsubishi,1997,Pajero ,"2,8L",296000,Manual,Diesel
€12.800,Lefkosia,Mercedes-Benz,2010,E-Class ,"2,2L",126000,Automatic,Diesel
€54.950,Paphos,Toyota,2017,Land Cruiser ,"2,8L",38500,Automatic,Diesel
€99.000,Limassol,Porsche,2002,911 ,"3,6L",67000,Automatic,Petrol
€14.200,Lefkosia,Mazda,2018,Demio ,"1,3L",37000,Automatic,Petrol
€25.500,Limassol,Mazda,2019,CX-5 ,"2,2L",42000,Automatic,Diesel
€1.200,Limassol,Toyota,1996,Corolla ,"1,3L",390000,Manual,Petrol
€45.000,Larnaca,Land,2019,Rover Range Rover Evoque ,"2,0L",68000,Automatic,Diesel
€5.800,Limassol,Mitsubishi,2009,Lancer ,"1,4L",385000,Automatic,Petrol
€7.500,Limassol,Toyota,2010,Yaris ,"1,2L",150000,Automatic,Petrol
€40.000,Limassol,Porsche,2014,Boxster ,"2,7L",88600,Automatic,Petrol
€9.500,Limassol,Toyota,2012,IQ ,"1,0L",92000,Automatic,Petrol
€8.000,Famagusta,Toyota,2009,Rush ,"1,5L",180000,Automatic,Petrol
€38.000,Lefkosia,Mercedes-Benz,2016,GLE-Class ,"2,1L",140000,Automatic,Diesel
€17.000,Larnaca,Nissan,2016,Juke ,"1,5L",67000,Manual,Diesel
€30.300,Famagusta,Mercedes-Benz,2017,E-Class ,"2,0L",183000,Automatic,Diesel
€52.900,Limassol,Tesla,2019,Model 3 Elec,tric,45500,Automatic,Electric
€25.600,Lefkosia,Volkswagen,2021,Golf ,"2,0L",23000,Automatic,Diesel
€361.000,Lefkosia,Lamborghini,2022,Urus ,"4,0L",80,Automatic,Petrol
€69.500,Limassol,Mercedes-Benz,2015,S-Class ,"5,5L",58000,Automatic,Petrol
€7.500,Larnaca,Fiat,2013,500 ,"0,9L",88500,Automatic,Petrol
€24.200,Lefkosia,Isuzu,2017,D-MAX ,"1,9L",100000,Manual,Diesel
€10.650,Famagusta,KIA,2016,Rio ,"1,4L",130000,Manual,Diesel
€3.650,Famagusta,Renault,2009,Megane ,"1,5L",278000,Manual,Petrol
€22.800,Larnaca,Toyota,2018,C-HR ,"1,8L",87000,Automatic,Hybrid
€7.500,Famagusta,Ford,2012,C-MAX ,"1,6L",106849,Manual,Diesel
€6.600,Larnaca,Nissan,2014,Note ,"1,2L",109889,Automatic,Petrol
€27.900,Lefkosia,Land,2012,Rover Range Rover Sport ,"3,0L",129000,Automatic,Diesel
€6.800,Limassol,Mercedes-Benz,2005,SLK-Class ,"1,8L",154000,Automatic,Petrol
€12.500,Larnaca,Mercedes-Benz,2012,E-Class ,"2,2L",237000,Automatic,Diesel
€12.500,Lefkosia,Volkswagen,2009,Touareg ,"3,0L",183000,Automatic,Diesel
€28.500,Paphos,Toyota,2022,Raize ,"1,2L",10,Automatic,Hybrid
€19.500,Paphos,Toyota,2012,Hilux ,"2,5L",123000,Automatic,Diesel
€3.800,Paphos,Mitsubishi,1999,Pajero ,"2,8L",150000,Manual,Diesel
€29.500,Limassol,Lexus,2017,IS ,"3,5L",63000,Automatic,Petrol
€14.000,Lefkosia,Mitsubishi,2022,Space Star ,"1,2L",13000,Automatic,Petrol
€10.000,Lefkosia,Nissan,1990,Patrol ,"4,2L",312000,Manual,Diesel
€13.700,Limassol,Mercedes-Benz,2013,E-Class ,"2,2L",220000,Automatic,Diesel
€25.950,Limassol,BMW,2018,3-Series ,"2,0L",70996,Automatic,Petrol
€12.500,Lefkosia,Suzuki,2018,Swift ,"1,2L",40200,Automatic,Petrol
€11.950,Limassol,Suzuki,2017,Swift ,"1,2L",52469,Automatic,Petrol
€24.600,Larnaca,Toyota,2018,C-HR ,"1,8L",33000,Automatic,Plug-In
€57.000,Limassol,Land,2018,Rover Range Rover Sport ,"2,0L",75000,Automatic,Diesel
€3.300,Lefkosia,Ford,2009,Focus ,"1,4L",137000,Manual,Petrol
€24.500,Limassol,Fiat,2018,Fullback ,"2,4L",43000,Automatic,Diesel
€5.500,Lefkosia,Mercedes-Benz,1989,E-Class ,"2,0L",124100,Automatic,Petrol
€2.500,Limassol,BMW,2005,3-Series ,"2,0L",200000,Manual,Diesel
€33.000,Limassol,Audi,2021,Q3 ,"1,5L",11400,Automatic,Petrol
€31.000,Famagusta,Mercedes-Benz,2017,E-Class ,"2,0L",180000,Automatic,Diesel
€3.500,Lefkosia,Citroen,2007,Berlingo ,"1,6L",200000,Manual,Diesel
€4.700,Lefkosia,Nissan,2011,Note ,"1,6L",180000,Manual,Petrol
€33.500,Limassol,BMW,2013,6-Series ,"3,0L",89768,Automatic,Petrol
€26.500,Limassol,Mazda,2019,CX-5 ,"2,2L",25000,Automatic,Diesel
€23.800,Lefkosia,Audi,2017,Q3 ,"1,4L",80000,Automatic,Petrol
€14.750,Limassol,Mercedes-Benz,2012,E-Class ,"2,2L",222000,Automatic,Diesel
€14.400,Limassol,Toyota,2018,Vitz ,"1,3L",49000,Automatic,Petrol
€1.000,Paphos,Mazda,1999,Demio ,"1,3L",261500,Automatic,Petrol
€6.800,Lefkosia,Suzuki,2009,SX4 ,"1,6L",130000,Automatic,Petrol
€19.000,Limassol,Jeep,2019,Renegade ,"1,6L",62000,Automatic,Diesel
€2.200,Famagusta,Renault,2006,Megane ,"1,6L",171400,Automatic,Petrol
€11.000,Lefkosia,Toyota,2012,IQ ,"1,3L",63347,Automatic,Petrol
€28.200,Lefkosia,Audi,2021,Q2 ,"1,5L",16200,Automatic,Petrol
€13.600,Limassol,Mercedes-Benz,2014,A-Class ,"1,5L",150000,Automatic,Diesel
€15.000,Limassol,Smart,2017,Fortwo ,"1,0L",72300,Automatic,Petrol
€69.500,Lefkosia,Land,2018,Rover Range Rover Vogue ,"4,4L",98000,Automatic,Diesel
€5.000,Limassol,Mazda,1999,MX5 ,"1,6L",193000,Manual,Petrol
€38.500,Lefkosia,Jaguar,2018,F-Pace ,"2,0L",24920,Automatic,Diesel
€1.800,Paphos,Saab,2004,9-3 ,"2,0L",226000,Manual,Petrol
€75.900,Lefkosia,Land,2018,Rover Range Rover Sport ,"3,0L",85000,Automatic,Diesel
from €19.900           New to order,Lefkosia,Nissan,2022,Micra Acenta ,"1,0L",0,Automatic,Petrol
€4.600,Limassol,Toyota,2004,RAV4 ,"2,0L",238800,Manual,Petrol
€3.700,Limassol,Chevrolet,2011,Spark ,"1,0L",120000,Manual,Petrol
€2.450,Paphos,Nissan,2004,Micra ,"1,5L",222000,Automatic,Petrol
from €23.500           New to order,Lefkosia,Nissan,2022,Juke Acenta ,"1,0L",0,Automatic,Petrol
€950,Lefkosia,Cars,2004,Other ,"1,4L",140000,Manual,Diesel
from €32.900           New to order,Lefkosia,Nissan,2022,Qashqai Acenta-Comfort ,"1,3L",0,Automatic,Petrol
€49.500,Larnaca,BMW,2021,5-Series ,"2,0L",19500,Automatic,Hybrid
€34.000,Limassol,BMW,2018,4-Series ,"3,0L",93000,Automatic,Petrol
€3.900,Limassol,KIA,2011,Picanto ,"1,3L",56000,Manual,Petrol
€8.500,Larnaca,Mercedes-Benz,2007,E-Class ,"2,0L",142000,Automatic,Petrol
€27.000,Limassol,Volkswagen,2017,Golf ,"2,0L",120000,Automatic,Petrol
€1.950,Lefkosia,Renault,2007,Scenic ,"1,6L",186863,Manual,Petrol
€5.200,Paphos,KIA,2008,Ceed ,"1,6L",159000,Manual,Diesel
€10.500,Limassol,Audi,2009,A5 ,"2,0L",140000,Automatic,Petrol
€700,Limassol,Land,1999,Rover Freelander ,"1,8L",130000,Manual,Petrol
€16.500,Larnaca,Mercedes-Benz,1994,CL-Class ,"6,0L",101000,Automatic,Petrol
